USFS01C BLC Curncy,,1/1/2001,,USFS05C BLC Curncy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,px_mid,6/6/2017,,,px_mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2010,1.1642,,,2/4/2010,4.4489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2010,1.0891,,,2/5/2010,4.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2010,1.1349,,,2/8/2010,4.3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2010,1.1645,,,2/9/2010,4.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2010,1.2361,,,2/10/2010,4.5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2010,1.2368,,,2/11/2010,4.5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2010,1.171,,,2/12/2010,4.5332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2010,1.1741,,,2/15/2010,4.5217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2010,1.133,,,2/16/2010,4.4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2010,1.1824,,,2/17/2010,4.5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2010,1.2073,,,2/18/2010,4.6555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2010,1.2752,,,2/19/2010,4.5753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2010,1.2159,,,2/22/2010,4.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2010,1.1498,,,2/23/2010,4.5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2010,1.1275,,,2/24/2010,4.5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2010,1.1202,,,2/25/2010,4.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2010,1.1108,,,2/26/2010,4.5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2010,1.1098,,,3/1/2010,4.5721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2010,1.0871,,,3/2/2010,4.5604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2010,1.1098,,,3/3/2010,4.5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2010,1.1676,,,3/4/2010,4.5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2010,1.2111,,,3/5/2010,4.6088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2010,1.2148,,,3/8/2010,4.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2010,1.1807,,,3/9/2010,4.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2010,1.2146,,,3/10/2010,4.6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2010,1.2557,,,3/11/2010,4.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2010,1.281,,,3/12/2010,4.6156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2010,1.2298,,,3/15/2010,4.6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2010,1.1664,,,3/16/2010,4.5607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2010,1.1668,,,3/17/2010,4.5281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2010,1.2183,,,3/18/2010,4.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2010,1.289,,,3/19/2010,4.5901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2010,1.2519,,,3/22/2010,4.5369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2010,1.2378,,,3/23/2010,4.4962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2010,1.3215,,,3/24/2010,4.6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2010,1.3293,,,3/25/2010,4.6937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2010,1.2961,,,3/26/2010,4.6692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2010,1.2844,,,3/29/2010,4.6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2010,1.2985,,,3/30/2010,4.6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2010,1.2674,,,3/31/2010,4.6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2010,1.2968,,,4/1/2010,4.7255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2010,1.3775,,,4/2/2010,4.8248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2010,1.4529,,,4/5/2010,4.8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2010,1.3798,,,4/6/2010,4.8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2010,1.2768,,,4/7/2010,4.6753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2010,1.2758,,,4/8/2010,4.7287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2010,1.2836,,,4/9/2010,4.7113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2010,1.2506,,,4/12/2010,4.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2010,1.2517,,,4/13/2010,4.6011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2010,1.2702,,,4/14/2010,4.7048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2010,1.2437,,,4/15/2010,4.6612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2010,1.151,,,4/16/2010,4.5774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2010,1.1839,,,4/19/2010,4.6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2010,1.2316,,,4/20/2010,4.6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2010,1.2333,,,4/21/2010,4.5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2010,1.2785,,,4/22/2010,4.5786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2010,1.3499,,,4/23/2010,4.6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2010,1.3568,,,4/26/2010,4.6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2010,1.2814,,,4/27/2010,4.5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2010,1.2907,,,4/28/2010,4.6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2010,1.2634,,,4/29/2010,4.6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2010,1.2822,,,4/30/2010,4.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2010,1.356,,,5/3/2010,4.5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2010,1.3483,,,5/4/2010,4.4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2010,1.2731,,,5/5/2010,4.4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2010,1.2507,,,5/6/2010,4.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2010,1.2426,,,5/7/2010,4.3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2010,1.2026,,,5/10/2010,4.4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2010,1.2042,,,5/11/2010,4.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2010,1.1836,,,5/12/2010,4.5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2010,1.1955,,,5/13/2010,4.4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2010,1.1704,,,5/14/2010,4.3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2010,1.1589,,,5/17/2010,4.3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2010,1.1453,,,5/18/2010,4.2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2010,1.1532,,,5/19/2010,4.2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2010,1.1419,,,5/20/2010,4.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2010,1.1914,,,5/21/2010,4.0497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2010,1.2772,,,5/24/2010,4.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2010,1.3393,,,5/25/2010,3.9576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2010,1.3624,,,5/26/2010,3.9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2010,1.3704,,,5/27/2010,4.1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2010,1.2848,,,5/28/2010,4.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2010,1.2848,,,5/31/2010,4.1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2010,1.3101,,,6/1/2010,4.1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2010,1.3277,,,6/2/2010,4.2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2010,1.3337,,,6/3/2010,4.2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2010,1.2393,,,6/4/2010,4.0682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2010,1.2357,,,6/7/2010,3.9897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2010,1.2079,,,6/8/2010,4.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2010,1.1507,,,6/9/2010,4.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2010,1.1838,,,6/10/2010,4.2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2010,1.1307,,,6/11/2010,4.1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2010,1.1425,,,6/14/2010,4.1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2010,1.13,,,6/15/2010,4.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2010,1.1023,,,6/16/2010,4.1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2010,1.0629,,,6/17/2010,3.9961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2010,1.0503,,,6/18/2010,4.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2010,1.037,,,6/21/2010,4.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2010,1.0345,,,6/22/2010,3.9782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2010,1.0254,,,6/23/2010,3.9378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2010,1.0736,,,6/24/2010,3.9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2010,1.02,,,6/25/2010,3.9312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2010,0.9851,,,6/28/2010,3.8289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2010,0.965,,,6/29/2010,3.7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2010,0.976,,,6/30/2010,3.7055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2010,0.9799,,,7/1/2010,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2010,1.0024,,,7/2/2010,3.7327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2010,1.0041,,,7/5/2010,3.7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2010,0.971,,,7/6/2010,3.7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2010,0.9386,,,7/7/2010,3.7852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2010,0.921,,,7/8/2010,3.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2010,0.9362,,,7/9/2010,3.8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2010,0.9381,,,7/12/2010,3.8617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2010,0.9325,,,7/13/2010,3.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2010,0.8783,,,7/14/2010,3.8391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2010,0.8483,,,7/15/2010,3.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2010,0.807,,,7/16/2010,3.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2010,0.8015,,,7/19/2010,3.7422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2010,0.7672,,,7/20/2010,3.7088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2010,0.7594,,,7/21/2010,3.6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2010,0.7413,,,7/22/2010,3.6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2010,0.7944,,,7/23/2010,3.7712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2010,0.7961,,,7/26/2010,3.7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2010,0.8317,,,7/27/2010,3.7887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2010,0.7582,,,7/28/2010,3.6958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2010,0.7517,,,7/29/2010,3.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2010,0.7023,,,7/30/2010,3.6102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2010,0.7011,,,8/2/2010,3.6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2010,0.6713,,,8/3/2010,3.6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2010,0.7232,,,8/4/2010,3.6401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2010,0.6863,,,8/5/2010,3.6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2010,0.6805,,,8/6/2010,3.5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2010,0.7309,,,8/9/2010,3.4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2010,0.6906,,,8/10/2010,3.3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2010,0.6597,,,8/11/2010,3.3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2010,0.7208,,,8/12/2010,3.3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2010,0.7196,,,8/13/2010,3.2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2010,0.6871,,,8/16/2010,3.1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2010,0.6889,,,8/17/2010,3.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2010,0.6719,,,8/18/2010,3.2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2010,0.6603,,,8/19/2010,3.2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2010,0.6677,,,8/20/2010,3.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2010,0.6465,,,8/23/2010,3.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2010,0.6569,,,8/24/2010,3.1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2010,0.7222,,,8/25/2010,3.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2010,0.6787,,,8/26/2010,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2010,0.7197,,,8/27/2010,3.2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2010,0.6482,,,8/30/2010,3.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2010,0.6483,,,8/31/2010,3.0384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2010,0.6772,,,9/1/2010,3.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2010,0.6924,,,9/2/2010,3.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2010,0.6958,,,9/3/2010,3.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2010,0.6973,,,9/6/2010,3.2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2010,0.6685,,,9/7/2010,3.1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2010,0.7175,,,9/8/2010,3.2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2010,0.7656,,,9/9/2010,3.3561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2010,0.787,,,9/10/2010,3.3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2010,0.7175,,,9/13/2010,3.3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2010,0.6697,,,9/14/2010,3.2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2010,0.6688,,,9/15/2010,3.3368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2010,0.665,,,9/16/2010,3.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2010,0.6764,,,9/17/2010,3.3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2010,0.6628,,,9/20/2010,3.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2010,0.5882,,,9/21/2010,3.1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2010,0.5991,,,9/22/2010,3.2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2010,0.5942,,,9/23/2010,3.1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2010,0.615,,,9/24/2010,3.2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2010,0.6008,,,9/27/2010,3.1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2010,0.5856,,,9/28/2010,3.0889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2010,0.6014,,,9/29/2010,3.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2010,0.6037,,,9/30/2010,3.2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2010,0.6249,,,10/1/2010,3.2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2010,0.5997,,,10/4/2010,3.1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2010,0.5781,,,10/5/2010,3.2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2010,0.5548,,,10/6/2010,3.1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2010,0.5294,,,10/7/2010,3.0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2010,0.5069,,,10/8/2010,3.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2010,0.513,,,10/11/2010,3.1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2010,0.5219,,,10/12/2010,3.1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2010,0.5119,,,10/13/2010,3.0961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2010,0.5437,,,10/14/2010,3.2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2010,0.5432,,,10/15/2010,3.3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2010,0.5558,,,10/18/2010,3.1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2010,0.549,,,10/19/2010,3.1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/2010,0.516,,,10/20/2010,3.1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2010,0.5327,,,10/21/2010,3.2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2010,0.5368,,,10/22/2010,3.2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2010,0.5192,,,10/25/2010,3.3206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2010,0.5674,,,10/26/2010,3.4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2010,0.5853,,,10/27/2010,3.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2010,0.5135,,,10/28/2010,3.4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2010,0.4998,,,10/29/2010,3.4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2010,0.5041,,,11/1/2010,3.4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2010,0.5152,,,11/2/2010,3.3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2010,0.4912,,,11/3/2010,3.3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2010,0.4739,,,11/4/2010,3.2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2010,0.5467,,,11/5/2010,3.2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2010,0.6224,,,11/8/2010,3.3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2010,0.6913,,,11/9/2010,3.4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2010,0.6959,,,11/10/2010,3.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2010,0.8076,,,11/11/2010,3.4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2010,0.7657,,,11/12/2010,3.5816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2010,0.761,,,11/15/2010,3.8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2010,0.7441,,,11/16/2010,3.7009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2010,0.7004,,,11/17/2010,3.8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2010,0.6982,,,11/18/2010,3.7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2010,0.6963,,,11/19/2010,3.7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2010,0.678,,,11/22/2010,3.7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2010,0.6527,,,11/23/2010,3.6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2010,0.7803,,,11/24/2010,3.8477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2010,0.7827,,,11/25/2010,3.7359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2010,0.8097,,,11/26/2010,3.8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2010,0.7926,,,11/29/2010,3.6882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2010,0.7704,,,11/30/2010,3.6887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2010,0.8007,,,12/1/2010,3.9028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2010,0.8043,,,12/2/2010,3.9674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2010,0.6984,,,12/3/2010,3.9877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2010,0.6378,,,12/6/2010,3.8789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2010,0.7639,,,12/7/2010,4.1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2010,0.847,,,12/8/2010,4.3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2010,0.8273,,,12/9/2010,4.1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2010,0.8742,,,12/10/2010,4.3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2010,0.8257,,,12/13/2010,4.2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2010,0.8816,,,12/14/2010,4.5419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2010,0.9484,,,12/15/2010,4.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2010,0.915,,,12/16/2010,4.5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2010,0.8412,,,12/17/2010,4.3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2010,0.8331,,,12/20/2010,4.3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2010,0.82,,,12/21/2010,4.2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2010,0.8647,,,12/22/2010,4.2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2010,0.9223,,,12/23/2010,4.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2010,0.9257,,,12/24/2010,4.6231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2010,0.9093,,,12/27/2010,4.2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2010,0.9512,,,12/28/2010,4.4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2010,0.8059,,,12/29/2010,4.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2010,0.825,,,12/30/2010,4.3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2010,0.7661,,,12/31/2010,4.2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2011,0.7649,,,1/3/2011,4.2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2011,0.8193,,,1/4/2011,4.2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2011,0.9562,,,1/5/2011,4.4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2011,0.9359,,,1/6/2011,4.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2011,0.8408,,,1/7/2011,4.2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2011,0.8091,,,1/10/2011,4.2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2011,0.8216,,,1/11/2011,4.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2011,0.8104,,,1/12/2011,4.2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2011,0.7819,,,1/13/2011,4.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2011,0.7884,,,1/14/2011,4.2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2011,0.7907,,,1/17/2011,4.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2011,0.7879,,,1/18/2011,4.3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2011,0.7663,,,1/19/2011,4.2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2011,0.8486,,,1/20/2011,4.4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2011,0.8307,,,1/21/2011,4.3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2011,0.8196,,,1/24/2011,4.3398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
